seq,latency_ns
8884,966157
8885,956702
8886,947266
8887,937720
8888,929196
8889,919710
8890,910188
8891,900736
8892,891146
8893,881702
8894,872080
8895,862473
8896,853037
8897,844867
8898,835708
8899,826049
8900,816476
8901,806628
8902,796985
8903,789949
8904,780048
8905,770098
8906,760212
8907,750285
8908,740331
8909,731957
8910,722351
8911,712641
8912,706304
8913,696427
8914,686532
8915,676633
8916,666779
8917,656864
8918,646975
8919,637055
8920,627183
8921,617268
8922,608714
8923,598296
8924,589636
8925,579986
8926,570411
8927,560709
8928,551083
8929,541640
8930,532026
8931,522349
8932,512735
8933,503156
8934,493481
8935,485570
8936,476590
8937,466957
8938,457286
8939,447691
8940,438005
8941,428352
8942,418742
8943,409102
8944,399406
8945,389905
8946,380199
8947,370561
8948,362746
8949,353065
8950,342678
8951,333835
8952,324851
8953,315219
8954,309431
8955,299593
8956,289720
8957,278056
8958,269968
8959,260065
8960,250174
8961,240270
8962,230362
8963,220454
8964,210750
8965,201025
8966,191425
8967,181768
8968,172804
8969,163176
8970,153582
8971,143889
8972,134221
8973,126286
8974,116702
8975,107057
8976,97446
8977,88011
8978,78352
8979,68773
8980,1111532
8981,1101744
8982,1091948
8983,1082010
8984,1073238
8985,1045198
8986,1047038
8987,1045507
8988,1035559
8989,1025661
8990,1016023
8991,1006425
8992,996945
8993,987782
8994,978308
8995,969016
8996,963975
8997,954147
8998,944251
8999,935258
9000,925366
9001,914420
9002,905537
9003,895614
9004,886305
9005,876899
9006,869795
9007,859928
9008,850031
9009,840082
9010,830137
9011,820236
9012,812016
9013,802331
9014,792682
9015,783027
9016,773288
9017,764385
9018,754843
9019,745268
9020,697920
9021,697801
9022,697753
9023,697733
9024,696128
9025,688329
9026,678712
9027,669045
9028,659382
9029,649844
9030,640191
9031,630532
9032,621638
9033,611988
9034,602245
9035,592745
9036,583116
9037,575253
9038,565484
9039,559586
9040,549719
9041,539859
9042,529966
9043,520070
9044,510192
9045,499031
9046,490387
9047,480497
9048,470568
9049,460662
9050,450885
9051,442301
9052,432728
9053,423176
9054,413494
9055,403890
9056,394224
9057,384793
9058,375143
9059,365628
9060,355827
9061,346200
9062,336593
9063,328773
9064,319779
9065,310169
9066,300512
9067,290837
9068,281157
9069,271550
9070,261875
9071,252248
9072,242583
9073,233106
9074,223477
9075,213832
9076,208516
9077,198706
9078,188822
9079,178933
9080,168994
9081,159131
9082,153370
9083,143503
9084,133618
9085,123712
9086,113834
9087,103889
9088,93968
9089,84100
9090,74175
9091,1115364
9092,1105586
9093,1095715
9094,1085771
9095,1075886
9096,1067443
9097,1057584
9098,1047683
9099,1037737
9100,1026602
9101,1020174
9102,1010885
9103,1001638
9104,992174
9105,982757
9106,973316
9107,964192
9108,954811
9109,947415
9110,937505
9111,927567
9112,917623
9113,907962
9114,900242
9115,890663
9116,881132
9117,871510
9118,862178
9119,852757
9120,843154
9121,833761
9122,824291
9123,814600
9124,810121
9125,800265
9126,790394
9127,780495
9128,770628
9129,760720
9130,750802
9131,740929
9132,731026
9133,698488
9134,698636
9135,698688
9136,698664
9137,698649
9138,698632
9139,698541
9140,700642
9141,700661
9142,700685
9143,700739
9144,701649
9145,701737
9146,701707
9147,701745
9148,701747
9149,701787
9150,701810
9151,701829
9152,701899
9153,703585
9154,703686
9155,703734
9156,703720
9157,703769
9158,703787
9159,703817
9160,704534
9161,704686
9162,704696
9163,704727
9164,704752
9165,706400
9166,713691
9167,713791
9168,713783
9169,713785
9170,713798
9171,713817
9172,713810
9173,713852
9174,713835
9175,713829
9176,713872
9177,713857
9178,713850
9179,713893
9180,713885
9181,713880
9182,713920
9183,713905
9184,713914
9185,713964
9186,713945
9187,713968
9188,714005
9189,714031
9190,714063
9191,714089
9192,714117
9193,714161
9194,714195
9195,714180
9196,714223
9197,714244
9198,714260
9199,714256
9200,714296
9201,714312
9202,714340
9203,714369
9204,714396
9205,714385
9206,714410
9207,714394
9208,714387
9209,718524
9210,718523
9211,720988
9212,721031
9213,721020
9214,721060
9215,721086
9216,721086
9217,721135
9218,721191
9219,721125
9220,721166
9221,721180
9222,721172
9223,721167
9224,721213
9225,721222
9226,721250
9227,721221
9228,721214
9229,721178
9230,721282
9231,721223
9232,721225
9233,721318
9234,721306
9235,721302
9236,721341
9237,721323
9238,721362
9239,721394
9240,721986
9241,722004
9242,723822
9243,723855
9244,723846
9245,723872
9246,723877
9247,723912
9248,723901
9249,723883
9250,723848
9251,723889
9252,727881
9253,727937
9254,727949
9255,727998
9256,728008
9257,728087
9258,728033
9259,728050
9260,728105
9261,728129
9262,728119
9263,728144
9264,728158
9265,728180
9266,728247
9267,728227
9268,728746
9269,728813
9270,728795
9271,728792
9272,729833
9273,729921
9274,729908
9275,729986
9276,729961
9277,730001
9278,730073
9279,730057
9280,730075
9281,731799
9282,731814
9283,731840
9284,731871
9285,731893
9286,731883
9287,731912
9288,732683
9289,732714
9290,732808
9291,732829
9292,732800
9293,734447
9294,738570
9295,738631
9296,738679
9297,738719
9298,738702
9299,738757
9300,738793
9301,738783
9302,738833
9303,738819
9304,738812
9305,738868
9306,738847
9307,738834
9308,738871
9309,738891
9310,738849
9311,738868
9312,738805
9313,738789
9314,741332
9315,741321
9316,741282
9317,741295
9318,741232
9319,741222
9320,741179
9321,741162
9322,741103
9323,741135
9324,741079
9325,741065
9326,741067
9327,741046
9328,740973
9329,741000
9330,740978
9331,740962
9332,741663
9333,741719
9334,741741
9335,741838
9336,742902
9337,751798
9338,751913
9339,751940
9340,751995
9341,752064
9342,752052
9343,752044
9344,752080
9345,752057
9346,752045
9347,752102
9348,752081
9349,752088
9350,752137
9351,752119
9352,752103
9353,752096
9354,752093
9355,752074
9356,752130
9357,752071
9358,752056
9359,752114
9360,752094
9361,752136
9362,752090
9363,752083
9364,752071
9365,752113
9366,752080
9367,752066
9368,752099
9369,752129
9370,752116
9371,752103
9372,752118
9373,752073
9374,752110
9375,752041
9376,752029
9377,752004
9378,751976
9379,751932
9380,760006
9381,759991
9382,760058
9383,760078
9384,760093
9385,760078
9386,760137
9387,760106
9388,760094
9389,760039
9390,760016
9391,759990
9392,760027
9393,759978
9394,759966
9395,760000
9396,759979
9397,759934
9398,759924
9399,759905
9400,759893
9401,759942
9402,759922
9403,759908
9404,759936
9405,759917
9406,759906
9407,759959
9408,759939
9409,759927
9410,759896
9411,759876
9412,759863
9413,759893
9414,759908
9415,759898
9416,762529
9417,762528
9418,762518
9419,762505
9420,762490
9421,762477
9422,766713
9423,766717
9424,766731
9425,766798
9426,766785
9427,766795
9428,766848
9429,766859
9430,766841
9431,766862
9432,766844
9433,766854
9434,766849
9435,766827
9436,766815
9437,766850
9438,766835
9439,766822
9440,766872
9441,766851
9442,766837
9443,766886
9444,766806
9445,766797
9446,766795
9447,766777
9448,766790
9449,766809
9450,766764
9451,766750
9452,766734
9453,766713
9454,759273
9455,749363
9456,739420
9457,729468
9458,719565
9459,709628
9460,700917
9461,691118
9462,681227
9463,671388
9464,662524
9465,656702
9466,646804
9467,636952
9468,627053
9469,617111
9470,607256
9471,597312
9472,586514
9473,577634
9474,567944
9475,558233
9476,548690
9477,539071
9478,529449
9479,519851
9480,510793
9481,501164
9482,491527
9483,481816
9484,472205
9485,464680
9486,454991
9487,445462
9488,435811
9489,426292
9490,416711
9491,407157
9492,397472
9493,387853
9494,378252
9495,368588
9496,359666
9497,350036
9498,342182
9499,332649
9500,323037
9501,313366
9502,303700
9503,294048
9504,284473
9505,274964
9506,265264
9507,255659
9508,867162
9509,867288
9510,867318
9511,868970
9512,870164
9513,870191
9514,870183
9515,870227
9516,870269
9517,870261
9518,872790
9519,872810
9520,872807
9521,872876
9522,872867
9523,872859
9524,872892
9525,872874
9526,872868
9527,872913
9528,872934
9529,872926
9530,873016
9531,873057
9532,873049
9533,873101
9534,873087
9535,873082
9536,873118
9537,875039
9538,875181
9539,875236
9540,875258
9541,875252
9542,875305
9543,875383
9544,876214
9545,876337
9546,876400
9547,876393
9548,876429
9549,877999
9550,884517
9551,884604
9552,878885
9553,869029
9554,859144
9555,849268
9556,839318
9557,829420
9558,819487
9559,809536
9560,799651
9561,789740
9562,779798
9563,769851
9564,759914
9565,1045819
9566,1045771
9567,1045822
9568,1045827
9569,1045964
9570,1045996
9571,1046019
9572,1046118
9573,1046120
9574,1046113
9575,1048332
9576,1049624
9577,1049668
9578,1049678
9579,1049715
9580,1049724
9581,1049790
9582,1049810
9583,1049886
9584,1049932
9585,1049918
9586,1049954
9587,1049992
9588,1051257
9589,1051293
9590,1051374
9591,1058643
9592,1058731
9593,1058769
9594,1058760
9595,1058786
9596,1058845
9597,1058830
9598,1058827
9599,1058885
9600,1058870
9601,1058920
9602,1058962
9603,1058973
9604,1059017
9605,1059052
9606,1059036
9607,1059073
9608,1059119
9609,1059104
9610,1059159
9611,1059211
9612,1059241
9613,1059271
9614,1059317
9615,1059297
9616,1059329
9617,1059364
9618,1059351
9619,1059298
9620,1061833
9621,1061825
9622,1061821
9623,1061846
9624,1061832
9625,1061834
9626,1061874
9627,1061857
9628,1061884
9629,1061876
9630,1066258
9631,1066272
9632,1066314
9633,1066296
9634,1066323
9635,1066377
9636,1066400
9637,1066425
9638,1066471
9639,1066490
9640,1066528
9641,1066586
9642,1066570
9643,1066596
9644,1066633
9645,1066656
9646,1066651
9647,1066732
9648,1066719
9649,1066712
9650,1066773
9651,1066758
9652,1066780
9653,1066822
9654,1066806
9655,1066800
9656,1066851
9657,1066838
9658,1066833
9659,1066882
9660,1066864
9661,1066858
9662,1066894
9663,1066884
9664,1066880
9665,1067888
9666,1067884
9667,1067876
9668,1067943
9669,1067963
9670,1071930
9671,1072019
9672,1072008
9673,1072039
9674,1072095
9675,1072163
9676,1072196
9677,1072265
9678,1072246
9679,1072272
9680,1072346
9681,1072325
9682,1072318
9683,1072347
9684,1072328
9685,1072312
9686,1072344
9687,1072325
9688,1072315
9689,1072345
9690,1073455
9691,1073566
9692,1073630
9693,1073701
9694,1073742
9695,1073769
9696,1073823
9697,1073856
9698,1073880
9699,1073865
9700,1073884
9701,1073918
9702,1073936
9703,1075178
9704,1076362
9705,1076422
9706,1076459
9707,1076516
9708,1076572
9709,1080627
9710,1080692
9711,1080712
9712,1080707
9713,1080733
9714,1080778
9715,1080706
9716,1080757
9717,1080685
9718,1080670
9719,1080670
9720,1080675
9721,1080646
9722,1080668
9723,1083275
9724,1083276
9725,1083286
9726,1083270
9727,1083209
9728,1083231
9729,1083179
9730,1083171
9731,1083181
9732,1083160
9733,1083151
9734,1083178
9735,1083164
9736,1083153
9737,1083183
9738,1083206
9739,1083197
9740,1083211
9741,1083189
9742,1083184
9743,1083215
9744,1083198
9745,1083248
9746,1083277
9747,1083384
9748,1087373
9749,1087459
9750,1087516
9751,1087565
9752,1087617
9753,1087636
9754,1087630
9755,1087657
9756,1087691
9757,1087682
9758,1087708
9759,1087689
9760,1087678
9761,1087730
9762,1087715
9763,1087702
9764,1087736
9765,1087721
9766,1087706
9767,1087743
9768,1088763
9769,1088771
9770,1088811
9771,1088870
9772,1088907
9773,1088971
9774,1088985
9775,1089026
9776,1089048
9777,1089068
9778,1089108
9779,1089134
9780,1090580
9781,1090650
9782,1090737
9783,1090763
9784,1091575
9785,1091641
9786,1091690
9787,1091722
9788,1095691
9789,1095723
9790,1095786
9791,1095822
9792,1095868
9793,1095859
9794,1095901
9795,1095914
9796,1095904
9797,1095938
9798,1095963
9799,1095955
9800,1095947
9801,1095928
9802,1095885
9803,1095922
9804,1095874
9805,1096405
9806,1096431
9807,1096449
9808,1096442
9809,1096465
9810,1096420
9811,1096449
9812,1096433
9813,1096439
9814,1096453
9815,1096527
9816,1097642
9817,1097673
9818,1099452
9819,1099507
9820,1099533
9821,1099588
9822,1099618
9823,1099609
9824,1099639
9825,1099618
9826,1102338
9827,1106377
9828,1106358
9829,1106387
9830,1106381
9831,1106429
9832,1106378
9833,1106441
9834,1106418
9835,1106409
9836,1106380
9837,1106386
9838,1106381
9839,1106330
9840,1106310
9841,1106301
9842,1106338
9843,1106323
9844,1106359
9845,1106380
9846,1106420
9847,1106438
9848,1106479
9849,1106500
9850,1106490
9851,1106531
9852,1106511
9853,1106548
9854,1096880
9855,1086965
9856,1077007
9857,1067462
9858,1057618
9859,1047695
9860,1037834
9861,1027905
9862,1018008
9863,1008512
9864,999718
9865,989273
9866,980569
9867,975443
9868,965601
9869,955750
9870,945809
9871,935869
9872,925974
9873,916049
9874,906100
9875,896232
9876,886292
9877,876546
9878,866966
9879,857358
9880,848447
9881,838838
9882,831020
9883,821115
9884,811484
9885,801853
9886,792206
9887,782549
9888,772999
9889,763580
9890,753990
9891,744387
9892,734824
9893,725243
9894,715690
9895,707827
9896,698828
9897,689223
9898,679556
9899,670022
9900,660463
9901,650767
9902,641145
9903,631623
9904,622159
9905,612792
9906,603180
9907,593563
9908,585670
9909,580173
9910,570369
9911,560549
9912,550659
9913,540722
9914,530823
9915,520920
9916,510977
9917,501086
9918,491148
9919,481199
9920,471245
9921,462278
9922,452683
9923,217087
9924,216979
9925,216929
9926,216943
9927,216945
9928,219586
9929,219624
9930,219600
9931,219595
9932,219627
9933,219787
9934,219922
9935,219958
9936,220030
9937,220313
9938,220420
9939,220446
9940,220478
9941,220459
9942,220446
9943,220470
9944,221120
9945,221199
9946,222975
9947,223102
9948,223166
9949,223197
9950,223298
9951,223319
9952,230965
9953,231048
9954,231083
9955,231138
9956,231209
9957,231265
9958,231265
9959,231299
9960,231336
9961,231330
9962,231370
9963,231350
9964,231344
9965,231387
9966,231370
9967,231369
9968,231439
9969,231423
9970,231417
9971,231468
9972,231451
9973,231441
9974,231510
9975,231496
9976,231494
9977,231522
9978,231505
9979,231534
9980,231561
9981,231548
9982,231542
9983,231580
9984,231570
9985,231567
9986,231596
9987,231584
9988,231577
9989,231612
9990,231601
9991,231596
9992,231636
9993,231670
9994,231708
9995,235694
9996,235724
9997,235785
9998,235828
9999,235863
10000,235850
10001,235926
10002,235912
10003,235900
10004,235932
10005,235909
10006,235896
10007,235939
10008,235919
10009,235908
10010,235993
10011,235969
10012,236018
10013,236036
10014,236174
10015,236238
10016,236277
10017,236299
10018,236333
10019,236381
10020,236404
10021,236440
10022,236469
10023,238083
10024,239028
10025,239116
10026,239139
10027,239176
10028,239217
10029,239234
10030,241444
10031,241501
10032,241479
10033,241489
10034,241532
10035,245795
10036,245839
10037,245912
10038,245902
10039,245898
10040,245955
10041,245935
10042,245882
10043,245883
10044,245857
10045,245851
10046,245843
10047,245820
10048,245764
10049,245809
10050,245790
10051,245775
10052,243251
10053,233301
10054,223348
10055,213426
10056,203537
10057,193578
10058,183664
10059,173722
10060,163818
10061,155624
10062,146034
10063,136333
10064,126657
10065,117169
10066,107570
10067,97927
10068,88254
10069,78644
10070,69009
10071,59343
10072,50385
10073,1093205
10074,1090216
10075,1080370
10076,1070515
10077,1060633
10078,1050688
10079,1040795
10080,1030862
10081,1020911
10082,1011046
10083,1001107
10084,991159
10085,981232
10086,971306
10087,961989
10088,953473
10089,944104
10090,934625
10091,925326
10092,915961
10093,906528
10094,897260
10095,887868
10096,878415
10097,869317
10098,860104
10099,850723
10100,843162
10101,833879
10102,824362
10103,814878
10104,806365
10105,797059
10106,787516
10107,778162
10108,768973
10109,759517
10110,750045
10111,740693
10112,731278
10113,725786
10114,715954
10115,706084
10116,696232
10117,686331
10118,676443
10119,666553
10120,657514
10121,648102
10122,638612
10123,629219
10124,619668
10125,612047
10126,602554
10127,593036
10128,583415
10129,573941
10130,564371
10131,554654
10132,544993
10133,537859
10134,527922
10135,517984
10136,508082
10137,498157
10138,489569
10139,479921
10140,470322
10141,460634
10142,451078
10143,441487
10144,431851
10145,422500
10146,412923
10147,403405
10148,393799
10149,384307
10150,535193
10151,538200
10152,549314
10153,549320
10154,549381
10155,549411
10156,549450
10157,549510
10158,549497
10159,549524
10160,549582
10161,549604
10162,549603
10163,549663
10164,549655
10165,549689
10166,549747
10167,549738
10168,549785
10169,549776
10170,549767
10171,549764
10172,549800
10173,549787
10174,549788
10175,549830
10176,549820
10177,549814
10178,549836
10179,549828
10180,549831
10181,549866
10182,549848
10183,549844
10184,549886
10185,549879
10186,549874
10187,549908
10188,549895
10189,549923
10190,549976
10191,549961
10192,554158
10193,554220
10194,554210
10195,554215
10196,554282
10197,554266
10198,554268
10199,554329
10200,554319
10201,554317
10202,554351
10203,554392
10204,554387
10205,554486
10206,554475
10207,554469
10208,554487
10209,554477
10210,554492
10211,554531
10212,554524
10213,554513
10214,554544
10215,554536
10216,554518
10217,554529
10218,554518
10219,554525
10220,554500
10221,554424
10222,554403
10223,554360
10224,554350
10225,554387
10226,554385
10227,554379
10228,554641
10229,554682
10230,554710
10231,558469
10232,558553
10233,558640
10234,558677
10235,561681
10236,561668
10237,561689
10238,561743
10239,561733
10240,561729
10241,561771
10242,561756
10243,561751
10244,561797
10245,561778
10246,558905
10247,549003
10248,539057
10249,529116
10250,516656
10251,509293
10252,499344
10253,489442
10254,479563
10255,469950
10256,460349
10257,450856
10258,441226
10259,431532
10260,422003
10261,1515088
10262,1505412
10263,1495580
10264,1494782
10265,1485112
10266,1478450
10267,1468607
10268,1458726
10269,1448874
10270,1449576
10271,1439680
10272,1429813
10273,1419915
10274,1410068
10275,1400141
10276,1390231
10277,1380342
10278,1370398
10279,1360531
10280,1350641
10281,1340709
10282,1330808
10283,1320908
10284,1310965
10285,1301036
10286,1291150
10287,1281262
10288,1271331
10289,1261445
10290,1251540
10291,1241594
10292,1231676
10293,1221795
10294,1211850
10295,1201932
10296,1192037
10297,1182089
10298,1172180
10299,1162281
10300,1152344
10301,1142419
10302,1132492
10303,1122550
10304,1112641
10305,1102706
10306,1096680
10307,1086809
10308,1076888
10309,1066954
10310,1057036
10311,1047104
10312,1037170
10313,1027297
10314,1017360
10315,1007429
10316,997530
10317,987634
10318,977689
10319,967786
10320,957866
10321,947924
10322,938017
10323,928087
10324,918149
10325,908243
10326,898318
10327,888373
10328,878461
10329,868520
10330,860259
10331,850408
10332,840554
10333,830676
10334,820667
10335,810870
10336,800966
10337,793788
10338,783867
10339,773940
10340,764017
10341,754083
10342,744168
10343,734256
10344,724368
10345,718906
10346,709051
10347,699141
10348,689184
10349,679407
10350,669481
10351,659531
10352,649664
10353,639738
10354,629710
10355,619845
10356,609914
10357,599973
10358,590066
10359,580137
10360,570197
10361,560284
10362,550347
10363,540417
10364,530534
10365,520592
10366,510659
10367,500744
10368,490805
10369,480862
10370,470866
10371,461045
10372,451101
10373,441125
10374,431211
10375,421260
10376,411692
10377,401829
10378,391928
10379,382056
10380,372179
10381,363847
10382,354006
10383,344171
10384,338376
10385,328536
10386,318646
10387,308721
10388,298818
10389,288873
10390,278958
10391,269079
10392,259154
10393,249215
10394,239358
10395,229477
10396,219534
10397,209632
10398,199731
10399,189800
10400,179888
10401,169912
10402,160047
10403,150126
10404,140216
10405,130267
10406,120352
10407,111063
10408,1155703
10409,1145843
10410,1135954
10411,1126076
10412,1116184
10413,1106283
10414,1096379
10415,1086467
10416,1076538
10417,1066635
10418,1056728
10419,1046831
10420,1038763
10421,1028864
10422,1019007
10423,1015611
10424,1005806
10425,995963
10426,986035
10427,976137
10428,966259
10429,956323
10430,946405
10431,936507
10432,926570
10433,916678
10434,906778
10435,896833
10436,886920
10437,877020
10438,867137
10439,860531
10440,850630
10441,840689
10442,830795
10443,820860
10444,810923
10445,802186
10446,792626
10447,782942
10448,773338
10449,763920
10450,754267
10451,744611
10452,734956
10453,725399
10454,715771
10455,706182
10456,697170
10457,687578
10458,679700
10459,670231
10460,660663
10461,650993
10462,645157
10463,635322
10464,625426
10465,615523
10466,605628
10467,595726
10468,585798
10469,575911
10470,566014
10471,556867
10472,547861
10473,538129
10474,528535
10475,518960
10476,509380
10477,499621
10478,489923
10479,480213
10480,470517
10481,461073
10482,451445
10483,441702
10484,433988
10485,424267
10486,414598
10487,404919
10488,395873
10489,386235
10490,376683
10491,367019
10492,357363
10493,347768
10494,338153
10495,328467
10496,318839
10497,311143
10498,301531
10499,291936
10500,282328
10501,276496
10502,266710
10503,256850
10504,246968
10505,237083
10506,227136
10507,217197
10508,207283
10509,197609
10510,188048
10511,178412
10512,168809
10513,159342
10514,149681
10515,140061
10516,130371
10517,120720
10518,111134
10519,101409
10520,92350
10521,82649
10522,74806
10523,65301
10524,1108319
10525,1098449
10526,1088569
10527,1078627
10528,1068724
10529,1058897
10530,1049020
10531,1039125
10532,1029208
10533,1019616
10534,1009957
10535,1002400
10536,993511
10537,983913
10538,974339
10539,964674
10540,959364
10541,949508
10542,942122
10543,932247
10544,922360
10545,912423
10546,902489
10547,892689
10548,882758
10549,872840
10550,862975
10551,853029
10552,843130
10553,833246
10554,823351
10555,813696
10556,804248
10557,794610
10558,785011
10559,775377
10560,765711
10561,758693
10562,749034
10563,739437
10564,729757
10565,720237
10566,710649
10567,700976
10568,692063
10569,682413
10570,672729
10571,663133
10572,653504
10573,645617
10574,636048
10575,626336
10576,616758
10577,607418
10578,597694
10579,592049
10580,582173
10581,572274
10582,562373
10583,552504
10584,542571
10585,532631
10586,522734
10587,513021
10588,503422
10589,493784
10590,484225
10591,474627
10592,464974
10593,455494
10594,445877
10595,436243
10596,426646
10597,416949
10598,407282
10599,399402
10600,390426
10601,380739
10602,371011
10603,361561
10604,351906
10605,342190
10606,332604
10607,322922
10608,313297
10609,303765
10610,294104
10611,284380
10612,276428
10613,266808
10614,257255
10615,247554
10616,238560
10617,228980
10618,219351
10619,218565
10620,208663
10621,198795
10622,188888
10623,178956
10624,169005
10625,159113
10626,149165
10627,139221
10628,129315
10629,119371
10630,109421
10631,99514
10632,89594
10633,79665
10634,69757
10635,1109477
10636,1099612
10637,1092274
10638,1082392
10639,1072495
10640,1062590
10641,1052762
10642,1042905
10643,1033026
10644,1023475
10645,1015914
10646,1006024
10647,996092
10648,986161
10649,976435
10650,968580
10651,958974
10652,949321
10653,939633
10654,930157
10655,920579
10656,911021
10657,901616
10658,901301
10659,891438
10660,881606
10661,871718
10662,861796
10663,851869
10664,842028
10665,832129
10666,822189
10667,812305
10668,802419
10669,792479
10670,782577
10671,772634
10672,762698
10673,752786
10674,742873
10675,732939
10676,723249
10677,713630
10678,704001
10679,694330
10680,685486
10681,675828
10682,666179
10683,656528
10684,646890
10685,637216
10686,627506
10687,617851
10688,608274
10689,600646
10690,591079
10691,581478
10692,571877
10693,562315
10694,552670
10695,543022
10696,534133
10697,530101
10698,520260
10699,510382
10700,500521
10701,490618
10702,480692
10703,470790
10704,460911
10705,450973
10706,441075
10707,431130
10708,421193
10709,411533
10710,401916
10711,392216
10712,383217
10713,373625
10714,365628
10715,355978
10716,346391
10717,336657
10718,327027
10719,317265
10720,307695
10721,298209
10722,288481
10723,278841
10724,269191
10725,259526
10726,249951
10727,242179
10728,233247
10729,223629
10730,213942
10731,204275
10732,194612
10733,184962
10734,175374
10735,165641
10736,160462
10737,150614
10738,140801
10739,130925
10740,121051
10741,111100
10742,101209
10743,91345
10744,81420
10745,71512
10746,1114611
10747,1107426
10748,1097530
10749,1087640
10750,1077744
10751,1067848
10752,1057902
10753,1048003
10754,1038134
10755,1028198
10756,1018293
10757,1008658
10758,999047
10759,989470
10760,980732
10761,971082
10762,961507
10763,952001
10764,942407
10765,934773
10766,925224
10767,915610
10768,906076
10769,896612
10770,887019
10771,877352
10772,867788
10773,858149
10774,848487
10775,846013
10776,836140
10777,826275
10778,816367
10779,806473
10780,796534
10781,786640
10782,776714
10783,766770
10784,756866
10785,746925
10786,736982
10787,727097
10788,717164
10789,707227
10790,697327
10791,688659
10792,679880
10793,669968
10794,660101
10795,650193
10796,640470
10797,630670
10798,620771
10799,610897
10800,601056
10801,591199
10802,581311
10803,571373
10804,563043
10805,553185
10806,543295
10807,533435
10808,524336
10809,514501
10810,504628
10811,494853
10812,485211
10813,475706
10814,469882
10815,460035
10816,450170
10817,440202
10818,430422
10819,420518
10820,410827
10821,401133
10822,391431
10823,381839
10824,372859
10825,363267
10826,353629
10827,343883
10828,334325
10829,326498
10830,316861
10831,307167
10832,297537
10833,287983
10834,278265
10835,268758
10836,259023
10837,249321
10838,239700
10839,230039
10840,221122
10841,211549
10842,203689
10843,194044
10844,184449
10845,174756
10846,165010
10847,155351
10848,145655
10849,136137
10850,128619
10851,118708
10852,108773
10853,98887
10854,93196
10855,83271
10856,73447
10857,63518
10858,1103067
10859,1093240
10860,1083381
10861,1073459
10862,1063561
10863,1053619
10864,1043693
10865,1033797
10866,1023856
10867,1014337
10868,1006875
10869,997358
10870,987803
10871,978181
10872,969365
10873,959757
10874,950276
10875,940772
10876,931144
10877,921544
10878,912028
10879,902530
10880,893069
10881,885438
10882,875981
10883,866413
10884,856824
10885,847201
10886,837640
10887,828125
10888,819327
10889,809709
10890,800205
10891,790740
10892,781119
10893,776021
10894,766129
10895,756280
10896,746410
10897,736467
10898,726584
10899,716721
10900,706793
10901,696901
10902,686965
10903,677288
10904,668458
10905,658882
10906,651063
10907,641560
10908,632070
10909,622405
10910,612869
10911,603357
10912,593759
10913,584293
10914,574689
10915,565210
10916,555621
10917,546046
10918,536467
10919,528689
10920,519670
10921,510018
10922,500367
10923,490787
10924,481200
10925,471705
10926,462045
10927,452459
10928,442802
10929,433357
10930,423794
10931,414179
10932,408495
10933,398618
10934,388750
10935,378860
10936,368975
10937,359095
10938,349201
10939,339257
10940,329737
10941,320067
10942,310461
10943,300756
10944,291052
10945,283458
10946,273719
10947,264020
10948,254372
10949,244735
10950,235106
10951,225448
10952,218086
10953,208145
10954,198197
10955,188261
10956,178323
10957,169642
10958,160111
10959,150216
10960,140315
10961,130581
10962,120726
10963,111063
10964,101391
10965,91673
10966,81989
10967,72385
10968,1116033
10969,1106510
10970,1098679
10971,1093824
10972,1083971
10973,1074158
10974,1064233
10975,1054317
10976,1044410
10977,1034473
10978,1024541
10979,1014638
10980,1004703
10981,994753
10982,984873
10983,974936
10984,965299
10985,955829
10986,946263
10987,936759
10988,927617
10989,917997
10990,908564
10991,899007
10992,889391
10993,880004
10994,870440
10995,860882
10996,852884
10997,843384
10998,833817
10999,824149
11000,815409
11001,805745
11002,796128
11003,786574
11004,776894
11005,767336
11006,757712
11007,748092
11008,738627
11009,731110
11010,725564
11011,715701
11012,705869
11013,695999
11014,686100
11015,676199
11016,666305
11017,656415
11018,646531
11019,636635
11020,626748
11021,618050
11022,608572
11023,598923
11024,589275
11025,579917
11026,570214
11027,560607
11028,550973
11029,541366
11030,531752
11031,522120
11032,513275
11033,503730
11034,495906
11035,486256
11036,476743
11037,467126
11038,457536
11039,447846
11040,438268
11041,428702
11042,419095
11043,409358
11044,399659
11045,390053
11046,380363
11047,373419
11048,363529
11049,357955
11050,347319
11051,338211
11052,328321
11053,318425
11054,310828
11055,300890
11056,290966
11057,281091
11058,271190
11059,261246
11060,251334
11061,241420
11062,231475
11063,221558
11064,211661
11065,201749
11066,191856
11067,181951
11068,172002
11069,161992
11070,152476
11071,142704
11072,133147
11073,125957
11074,116279
11075,106581
11076,96918
11077,87287
11078,77542
11079,67877
11080,1111065
11081,1101236
11082,1091342
11083,1081468
11084,1071570
11085,1063279
11086,1053395
11087,1043514
11088,1033598
11089,1029947
11090,1020101
11091,1010177
11092,1000247
11093,990349
11094,980458
11095,970565
11096,960664
11097,950732
11098,940808
11099,930892
11100,921001
11101,911057
11102,901494
11103,891979
11104,882393
11105,873007
11106,863489
11107,853870
11108,844190
11109,834629
11110,825087
11111,817231
11112,808347
11113,798720
11114,789155
11115,779565
11116,769843
11117,760309
11118,750715
11119,741093
11120,731478
11121,722071
11122,712439
11123,702807
11124,694969
11125,685378
11126,675782
11127,666115
11128,660471
11129,650617
11130,640746
11131,630812
11132,620931
11133,611038
11134,601128
