seq,latency_ns
4634,514693
4635,505060
4636,495443
4637,485861
4638,476183
4639,466645
4640,457073
4641,447498
4642,438027
4643,428418
4644,422931
4645,413081
4646,403249
4647,393345
4648,383554
4649,373945
4650,364253
4651,354335
4652,344806
4653,335087
4654,325501
4655,315811
4656,306277
4657,296761
4658,287214
4659,277544
4660,269712
4661,260111
4662,250479
4663,240910
4664,232047
4665,222400
4666,212710
4667,203138
4668,193417
4669,183803
4670,174118
4671,164499
4672,154806
4673,147113
4674,137534
4675,127899
4676,118287
4677,108657
4678,99051
4679,89543
4680,80493
4681,71073
4682,61475
4683,51897
4684,42185
4685,34464
4686,24872
4687,15298
4688,8822
4689,1048813
4690,1039417
4691,1030255
4692,1021011
4693,1011654
4694,1002325
4695,993265
4696,984799
4697,975400
4698,968248
4699,958884
4700,949453
4701,940003
4702,930587
4703,921254
4704,911982
4705,902801
4706,895074
4707,885156
4708,875224
4709,865594
4710,856106
4711,848383
4712,839824
4713,830344
4714,820943
4715,811446
4716,802112
4717,792734
4718,783319
4719,773717
4720,764118
4721,754734
4722,745064
4723,735384
4724,727679
4725,717975
4726,708324
4727,698738
4728,689812
4729,680197
4730,680416
4731,670576
4732,660694
4733,650839
4734,640903
4735,631006
4736,621114
4737,611166
4738,601224
4739,591321
4740,581377
4741,571435
4742,561553
4743,551606
4744,541659
4745,531722
4746,521763
4747,511816
4748,501909
4749,492472
4750,482855
4751,473339
4752,463712
4753,454234
4754,444692
4755,435082
4756,425398
4757,415749
4758,406069
4759,396341
4760,387320
4761,377650
4762,369789
4763,360224
4764,350609
4765,341041
4766,331366
4767,321716
4768,312074
4769,302713
4770,293050
4771,283425
4772,273859
4773,268285
4774,258427
4775,248605
4776,238715
4777,228802
4778,218924
4779,209016
4780,199057
4781,189205
4782,179684
4783,170069
4784,160380
4785,150895
4786,141345
4787,131713
4788,123737
4789,114107
4790,104471
4791,94872
4792,86122
4793,76536
4794,66996
4795,57309
4796,47706
4797,38040
4798,28428
4799,18818
4800,9321
4801,1054411
4802,1045138
4803,1035490
4804,1025879
4805,1016254
4806,1006522
4807,996855
4808,989485
4809,979544
4810,969594
4811,959716
4812,949774
4813,941762
4814,932237
4815,922530
4816,923422
4817,913585
4818,903692
4819,893750
4820,883882
4821,874004
4822,864065
4823,854186
4824,844243
4825,834304
4826,824387
4827,814510
4828,804571
4829,794630
4830,784693
4831,774741
4832,764847
4833,754906
4834,744991
4835,735096
4836,725146
4837,715207
4838,705300
4839,696681
4840,687915
4841,678345
4842,668764
4843,659097
4844,649505
4845,639805
4846,630126
4847,620556
4848,610843
4849,601358
4850,591492
4851,582176
4852,574378
4853,564779
4854,555130
4855,545484
4856,536549
4857,526873
4858,517320
4859,511691
4860,501823
4861,491955
4862,482114
4863,472217
4864,462343
4865,452460
4866,442563
4867,432648
4868,422755
4869,413006
4870,411721
4871,401939
4872,392053
4873,382111
4874,372233
4875,362294
4876,352356
4877,342454
4878,332555
4879,322663
4880,312777
4881,302830
4882,292893
4883,282994
4884,273064
4885,263112
4886,253219
4887,243306
4888,233371
4889,223458
4890,215420
4891,205792
4892,196268
4893,186642
4894,177011
4895,167363
4896,157704
4897,148276
4898,138632
4899,128960
4900,119263
4901,113161
4902,103307
4903,95038
4904,85209
4905,75338
4906,65444
4907,55543
4908,45594
4909,35654
4910,27966
4911,18040
4912,8091
4913,1048720
4914,1039086
4915,1029392
4916,1021910
4917,1012353
4918,1002760
4919,993117
4920,984161
4921,974616
4922,965016
4923,955509
4924,945842
4925,936301
4926,926552
4927,916961
4928,907375
4929,899746
4930,890141
4931,880718
4932,871080
4933,861555
4934,851993
4935,842414
4936,833415
4937,823929
4938,814311
4939,804727
4940,795169
4941,787386
4942,777868
4943,768204
4944,764154
4945,754233
4946,744366
4947,734420
4948,724513
4949,714650
4950,704707
4951,694769
4952,684868
4953,674937
4954,665018
4955,655153
4956,645426
4957,635873
4958,626280
4959,616652
4960,607036
4961,597634
4962,588000
4963,578364
4964,568690
4965,559042
4966,549364
4967,541634
4968,532649
4969,523115
4970,513500
4971,503849
4972,494284
4973,484669
4974,475048
4975,465450
4976,455839
4977,446378
4978,436807
4979,427269
4980,419345
4981,409763
4982,400149
4983,390441
4984,381420
4985,371892
4986,362244
4987,357078
4988,347248
4989,337342
4990,327443
4991,317524
4992,307614
4993,297697
4994,287793
4995,277880
4996,267982
4997,258060
4998,248352
4999,238631
5000,229670
5001,220097
5002,210477
5003,200913
5004,191267
5005,183433
5006,173896
5007,164242
5008,154550
5009,145152
5010,135435
5011,125838
5012,118181
5013,108261
5014,98349
5015,88449
5016,78532
5017,68773
5018,61029
5019,51490
5020,41835
5021,32309
5022,22620
5023,13038
5024,3428
5025,1046521
5026,1036873
5027,1027338
5028,1017742
5029,1008168
5030,1004990
5031,995102
5032,985225
5033,975351
5034,965463
5035,955547
5036,945648
5037,935758
5038,925807
5039,915922
5040,905986
5041,896263
5042,886743
5043,877064
5044,869253
5045,859670
5046,850070
5047,840330
5048,831399
5049,821842
5050,812051
5051,802580
5052,792981
5053,783448
5054,773816
5055,764201
5056,754592
5057,746958
5058,737277
5059,727768
5060,718117
5061,708516
5062,698897
5063,689278
5064,680261
5065,670580
5066,660974
5067,651289
5068,641720
5069,633838
5070,624217
5071,614629
5072,604982
5073,598439
5074,588596
5075,578737
5076,568865
5077,558958
5078,549067
5079,539203
5080,529292
5081,519393
5082,511247
5083,501603
5084,492004
5085,482407
5086,472751
5087,463102
5088,453446
5089,444019
5090,434373
5091,424798
5092,415160
5093,405506
5094,395849
5095,387930
5096,378999
5097,369281
5098,359638
5099,349963
5100,340324
5101,330741
5102,321202
5103,311469
5104,301838
5105,292404
5106,282805
5107,273195
5108,265366
5109,255669
5110,245991
5111,236370
5112,227371
5113,217716
5114,208155
5115,200167
5116,194466
5117,184599
5118,174683
5119,164744
5120,154853
5121,144897
5122,134985
5123,125095
5124,115146
5125,105202
5126,95310
5127,85370
5128,76195
5129,66514
5130,56789
5131,47136
5132,37496
5133,29731
5134,20105
5135,10575
5136,1053552
5137,1044225
5138,1034667
5139,1025035
5140,1015439
5141,1005865
5142,996177
5143,986508
5144,977699
5145,968149
5146,960722
5147,950986
5148,941435
5149,931787
5150,922124
5151,912625
5152,902993
5153,893599
5154,884083
5155,874500
5156,864913
5157,855220
5158,845650
5159,843749
5160,833867
5161,823993
5162,814101
5163,804200
5164,794294
5165,784404
5166,774503
5167,764552
5168,754647
5169,744700
5170,734761
5171,724843
5172,715460
5173,705787
5174,696151
5175,686496
5176,677477
5177,667906
5178,658255
5179,648616
5180,639039
5181,629411
5182,619734
5183,610086
5184,600425
5185,592710
5186,583116
5187,573393
5188,563852
5189,554379
5190,544752
5191,535162
5192,526220
5193,516510
5194,506853
5195,497249
5196,487587
5197,479642
5198,470104
5199,460461
5200,450857
5201,444070
5202,434211
5203,424330
5204,414456
5205,404561
5206,394642
5207,384756
5208,374860
5209,364933
5210,356939
5211,347289
5212,337695
5213,328039
5214,318451
5215,308799
5216,299169
5217,289745
5218,282016
5219,272138
5220,262188
5221,252241
5222,242329
5223,234299
5224,225354
5225,215759
5226,206050
5227,196355
5228,186735
5229,177105
5230,167521
5231,157872
5232,148388
5233,138942
5234,129284
5235,119538
5236,111686
5237,102067
5238,92388
5239,82822
5240,74086
5241,64548
5242,54912
5243,45376
5244,38925
5245,29087
5246,19237
5247,9354
5248,1021247
5249,1013824
5250,1004216
5251,977416
5252,977005
5253,974940
5254,965381
5255,955807
5256,946857
5257,937220
5258,927618
5259,918129
5260,908453
5261,900727
5262,891204
5263,881466
5264,871856
5265,862404
5266,852893
5267,843400
5268,833816
5269,824272
5270,814804
5271,805271
5272,796290
5273,786697
5274,778960
5275,769465
5276,760011
5277,750471
5278,740831
5279,731337
5280,721697
5281,712332
5282,702773
5283,693070
5284,683544
5285,673920
5286,664304
5287,662026
5288,652212
5289,642278
5290,632359
5291,622485
5292,612544
5293,602616
5294,592718
5295,582770
5296,572833
5297,562925
5298,552990
5299,543045
5300,533331
5301,523761
5302,514120
5303,504509
5304,495535
5305,485867
5306,476238
5307,466538
5308,457002
5309,447331
5310,437679
5311,428006
5312,418445
5313,410615
5314,400958
5315,391334
5316,381668
5317,372155
5318,362500
5319,352864
5320,344898
5321,334986
5322,325033
5323,315092
5324,305252
5325,297501
5326,287970
5327,278355
5328,268739
5329,259347
5330,255061
5331,245193
5332,235300
5333,225392
5334,215444
5335,205505
5336,195610
5337,185667
5338,175723
5339,165793
5340,155845
5341,145902
5342,136065
5343,126363
5344,116691
5345,107229
5346,97649
5347,87937
5348,78304
5349,68755
5350,54208
5351,51341
5352,42384
5353,32821
5354,23183
5355,13653
5356,3095
5357,1046535
5358,1036999
5359,1027451
5360,1017932
5361,1008504
5362,998919
5363,989404
5364,981611
5365,972035
5366,962399
5367,952740
5368,943829
5369,934186
5370,924540
5371,914962
5372,905434
5373,903302
5374,893470
5375,883617
5376,873724
5377,863839
5378,853925
5379,844021
5380,834087
5381,824195
5382,814246
5383,804318
5384,794421
5385,784509
5386,774574
5387,764655
5388,754748
5389,746368
5390,736874
5391,727209
5392,717645
5393,708186
5394,698662
5395,689164
5396,679497
5397,669825
5398,660133
5399,650469
5400,641413
5401,631729
5402,624005
5403,614309
5404,604722
5405,595035
5406,585490
5407,575811
5408,566220
5409,556693
5410,547113
5411,537455
5412,527721
5413,518176
5414,508473
5415,501234
5416,494728
5417,484838
5418,474929
5419,465042
5420,455167
5421,445257
5422,437206
5423,427341
5424,417426
5425,407489
5426,397553
5427,387601
5428,378332
5429,368759
5430,359173
5431,349554
5432,340537
5433,328966
5434,321278
5435,311755
5436,302186
5437,292541
5438,274114
5439,273368
5440,263702
5441,256069
5442,246389
5443,236853
5444,227144
5445,217588
5446,207988
5447,198326
5448,189350
5449,179657
5450,170082
5451,160442
5452,150862
5453,142986
5454,133394
5455,119740
5456,114187
5457,104723
5458,95102
5459,89624
5460,79821
5461,69943
5462,60091
5463,50225
5464,36958
5465,30393
5466,19716
5467,10986
5468,1053828
5469,1000799
5470,1000798
5471,1000832
5472,1000756
5473,1000736
5474,995192
5475,985598
5476,976049
5477,966475
5478,956932
5479,949098
5480,940193
5481,930627
5482,921034
5483,911522
5484,901827
5485,892289
5486,882706
5487,873067
5488,863370
5489,854011
5490,844332
5491,834708
5492,826855
5493,817212
5494,807545
5495,797964
5496,788928
5497,779287
5498,769687
5499,760094
5500,750456
5501,740822
5502,735109
5503,725294
5504,715435
5505,705499
5506,695563
5507,685680
5508,675758
5509,665841
5510,655952
5511,646045
5512,637010
5513,627424
5514,617751
5515,608157
5516,598570
5517,590584
5518,580985
5519,571378
5520,561694
5521,552278
5522,542580
5523,532916
5524,523253
5525,515220
5526,505276
5527,495334
5528,485440
5529,475564
5530,467620
5531,457958
5532,448284
5533,438627
5534,429027
5535,419380
5536,409653
5537,400310
5538,390675
5539,381044
5540,371422
5541,361681
5542,352095
5543,344213
5544,337884
5545,328011
5546,318174
5547,308262
5548,298357
5549,288478
5550,278131
5551,268637
5552,258728
5553,248796
5554,238886
5555,228982
5556,220788
5557,211311
5558,201710
5559,192133
5560,183273
5561,173683
5562,164006
5563,154338
5564,144728
5565,135066
5566,124669
5567,115833
5568,105087
5569,98592
5570,89066
5571,79376
5572,69670
5573,59956
5574,50492
5575,40821
5576,31899
5577,22224
5578,12374
5579,3516771
5580,3507280
5581,3499964
5582,3490336
5583,3480731
5584,3471090
5585,3461893
5586,3452219
5587,3453730
5588,3443869
5589,3433934
5590,3424039
5591,3414170
5592,3404228
5593,3394285
5594,3384390
5595,3374485
5596,3364553
5597,3354651
5598,3344698
5599,3334763
5600,3324855
5601,3314908
5602,3304974
5603,3295106
5604,3285158
5605,3275216
5606,3265312
5607,3255443
5608,3246566
5609,3237003
5610,3227342
5611,3217711
5612,3208126
5613,3198506
5614,3188998
5615,3179369
5616,3169812
5617,3160412
5618,3150855
5619,3141096
5620,3133223
5621,3123619
5622,3113935
5623,3104268
5624,3095289
5625,3085640
5626,3082473
5627,3075158
5628,3065232
5629,3055344
5630,3045486
5631,3035542
5632,3025605
5633,3015709
5634,3005785
5635,2995847
5636,2985937
5637,2976018
5638,2966082
5639,2956172
5640,2946267
5641,2936323
5642,2926417
5643,2916466
5644,2906532
5645,2896671
5646,2886961
5647,2877231
5648,2867639
5649,2858207
5650,2848597
5651,2838958
5652,2829300
5653,2819688
5654,2809956
5655,2800315
5656,2791368
5657,2781745
5658,2773847
5659,2764489
5660,2754815
5661,2745188
5662,2735524
5663,2725978
5664,2716242
5665,2706804
5666,2702551
5667,2692691
5668,2682830
5669,2672950
5670,2663066
5671,2653146
5672,2643262
5673,2633335
5674,2623386
5675,2613493
5676,2603577
5677,2593627
5678,2583731
5679,2570890
5680,2564476
5681,2555032
5682,2545445
5683,2536019
5684,2528398
5685,2516499
5686,2509108
5687,2499473
5688,2490455
5689,2480840
5690,2471174
5691,2461476
5692,2451822
5693,2442351
5694,2432618
5695,2422967
5696,2413395
5697,2405681
5698,2396117
5699,2386457
5700,2376889
5701,2367173
5702,2357537
5703,2347933
5704,2338869
5705,2332531
5706,2322672
5707,2312806
5708,2302933
5709,2293023
5710,2283082
5711,2273183
5712,2263458
5713,2253977
5714,2244353
5715,2234712
5716,2225032
5717,2215465
5718,2205804
5719,2196175
5720,2187226
5721,2177582
5722,2169664
5723,2160042
5724,2150420
5725,2140763
5726,2131110
5727,2121467
5728,2111780
5729,2103960
5730,2094023
5731,2084073
5732,2074126
5733,2064172
5734,2054229
5735,2046036
5736,2036951
5737,2027368
5738,2017756
5739,2008123
5740,1998510
5741,1988843
5742,1979137
5743,1969443
5744,1959927
5745,1953651
5746,1943827
5747,1933971
5748,1924078
5749,1914197
5750,1904333
5751,1894434
5752,1885373
5753,1875792
5754,1866037
5755,1856409
5756,1846764
5757,1837019
5758,1827403
5759,1817772
5760,1808073
5761,1800394
5762,1790764
5763,1781118
5764,1771516
5765,1761962
5766,1752310
5767,1742703
5768,1733684
5769,1724030
5770,1714436
5771,1704825
5772,1695149
5773,1687272
5774,1677690
5775,1668014
5776,1658415
5777,1649055
5778,1639419
5779,1629706
5780,1620166
5781,1610435
5782,1600738
5783,1591154
5784,1584760
5785,1574902
5786,1565067
5787,1555139
5788,1545445
5789,1536147
5790,1526658
5791,1517162
5792,1507564
5793,1498096
5794,1488396
5795,1478845
5796,1461147
5797,1459617
5798,1449984
5799,1442823
5800,1433880
5801,1424314
5802,1413704
5803,1405064
5804,1395362
5805,1385719
5806,1376079
5807,1366436
5808,1356731
5809,1347252
5810,1337702
5811,1328101
5812,1320297
5813,1310783
5814,1301124
5815,1291578
5816,1282667
5817,1273045
5818,1263402
5819,1253723
5820,937334
5821,937293
5822,937283
5823,937262
5824,940508
5825,940571
5826,940615
5827,940658
5828,940705
5829,940727
5830,940731
5831,942796
5832,942806
5833,942833
5834,942903
5835,942883
5836,942902
5837,942921
5838,942940
5839,942954
5840,942989
5841,942972
5842,942961
5843,942988
5844,942968
5845,942945
5846,942961
5847,942941
5848,942957
5849,942984
5850,944150
5851,943651
5852,933750
5853,924052
5854,914394
5855,904803
5856,895150
5857,885723
5858,876074
5859,866449
5860,856782
5861,847101
5862,837462
5863,829604
5864,820869
5865,811208
5866,804642
5867,794816
5868,784913
5869,774977
5870,765076
5871,755170
5872,745266
5873,735313
5874,725354
5875,715416
5876,706998
5877,697452
5878,687807
5879,678313
5880,669230
5881,659629
5882,649934
5883,640295
5884,630730
5885,621106
5886,611502
5887,601849
5888,592272
5889,584565
5890,574979
5891,565360
5892,555725
5893,546104
5894,536471
5895,526836
5896,517855
5897,508254
5898,498565
5899,489016
5900,479400
5901,471529
5902,461945
5903,452293
5904,442596
5905,433165
5906,423548
5907,247010
5908,247018
5909,250327
5910,250386
5911,250424
5912,250395
5913,250419
5914,250438
5915,250414
5916,250426
5917,250412
5918,250421
5919,250398
5920,250384
5921,250418
5922,250429
5923,250416
5924,248855
5925,238910
5926,228956
5927,220686
5928,211759
5929,202156
5930,176361
5931,176292
5932,173079
5933,160693
5934,155713
5935,145054
5936,135900
5937,125962
5938,116060
5939,106167
5940,97069
5941,91096
5942,82301
5943,72369
5944,63840
5945,54300
5946,44669
5947,35044
5948,25318
5949,11498
5950,1058226
5951,1048445
5952,1044660
5953,1034813
5954,1024943
5955,1015007
5956,1005063
5957,995151
5958,985258
5959,975318
5960,965390
5961,955428
5962,945517
5963,935577
5964,925627
5965,915918
5966,906326
5967,896738
5968,887116
5969,877816
5970,868194
5971,858510
5972,848880
5973,839214
5974,829622
5975,820076
5976,811203
5977,801547
5978,793788
5979,784180
5980,774625
5981,764996
5982,755295
5983,745655
5984,736072
5985,726553
5986,716966
5987,707374
5988,697809
5989,688090
5990,678508
5991,671195
5992,662328
5993,652735
5994,643113
5995,637861
5996,628027
5997,618163
5998,608269
5999,598359
6000,588468
6001,578559
6002,568662
6003,558710
6004,548770
6005,538897
6006,529249
6007,519594
6008,510675
6009,500967
6010,491291
6011,481632
6012,471995
6013,462827
6014,453194
6015,443539
6016,433875
6017,426326
6018,416646
6019,407041
6020,397527
6021,387858
6022,378193
6023,368624
6024,359690
6025,282391
6026,282525
6027,282549
6028,282526
6029,284237
6030,284303
6031,284385
6032,282696
6033,273049
6034,263460
6035,253898
6036,244256
6037,239822
6038,229969
6039,220069
6040,210123
6041,200229
6042,190285
6043,180370
6044,170471
6045,160522
6046,150580
6047,140890
6048,131270
6049,121877
6050,112295
6051,102703
6052,93045
6053,83468
6054,73789
6055,65865
6056,57119
6057,45601
6058,37870
6059,28219
6060,18558
6061,8919
6062,1051345
6063,1041718
6064,1032179
6065,1022995
6066,1013464
6067,1003801
6068,996167
6069,986682
6070,977160
6071,967572
6072,958855
6073,949117
6074,939523
6075,929880
6076,920438
6077,910812
6078,901205
6079,891563
6080,885626
6081,875761
6082,865891
6083,855997
6084,846100
6085,836187
6086,826453
6087,816885
6088,807994
6089,798374
6090,788815
6091,779135
6092,769565
6093,761703
6094,752163
6095,742558
6096,732892
6097,723415
6098,713801
6099,704262
6100,694598
6101,685015
6102,675364
6103,665688
6104,656729
6105,647094
6106,639186
6107,629645
6108,619919
6109,610230
6110,600636
6111,590876
6112,581341
6113,571870
6114,562193
6115,552488
6116,542863
6117,533154
6118,523504
6119,515601
6120,506696
6121,497026
6122,487400
6123,480731
6124,470830
6125,461014
6126,451098
6127,441190
6128,431291
6129,421405
6130,411483
6131,401582
6132,392646
6133,383025
6134,373343
6135,363735
6136,354763
6137,345218
6138,335583
6139,327511
6140,317604
6141,307672
6142,297741
6143,287830
