seq,latency_ns
5464,32023
5465,22447
5466,12892
5467,3388
5468,1090488
5469,1080847
5470,1071213
5471,1061773
5472,1052130
5473,1042758
5474,1033276
5475,1024371
5476,1014933
5477,1005362
5478,995793
5479,986132
5480,978387
5481,968826
5482,959205
5483,949624
5484,940045
5485,930433
5486,920851
5487,911216
5488,901576
5489,892188
5490,882638
5491,873798
5492,864172
5493,856289
5494,846783
5495,837250
5496,827731
5497,818185
5498,808624
5499,799166
5500,789566
5501,779992
5502,770447
5503,761020
5504,751389
5505,741952
5506,734108
5507,725223
5508,715608
5509,705966
5510,696436
5511,686855
5512,677195
5513,670185
5514,660283
5515,650362
5516,640444
5517,630505
5518,620561
5519,611644
5520,602009
5521,576346
5522,576397
5523,573957
5524,564350
5525,554764
5526,545306
5527,535815
5528,526254
5529,516669
5530,506978
5531,497434
5532,489475
5533,479908
5534,470370
5535,460662
5536,451136
5537,441760
5538,432116
5539,423157
5540,413513
5541,403811
5542,394171
5543,384615
5544,377454
5545,367927
5546,358345
5547,348686
5548,339009
5549,329364
5550,319691
5551,310036
5552,300460
5553,291137
5554,256454
5555,257512
5556,257530
5557,255050
5558,245550
5559,236019
5560,226408
5561,216812
5562,207242
5563,197569
5564,188043
5565,178356
5566,168825
5567,159289
5568,149721
5569,140313
5570,132567
5571,123695
5572,114049
5573,104698
5574,95162
5575,85452
5576,75873
5577,66244
5578,56698
5579,47089
5580,37507
5581,27837
5582,18232
5583,10384
5584,1053218
5585,1044017
5586,1034469
5587,1025708
5588,1016053
5589,1006533
5590,996998
5591,987424
5592,977816
5593,968140
5594,958566
5595,949005
5596,941381
5597,931802
5598,922229
5599,912633
5600,903044
5601,893706
5602,884075
5603,875127
5604,865497
5605,855926
5606,846323
5607,836636
5608,829044
5609,819554
5610,809945
5611,800318
5612,790816
5613,781246
5614,771736
5615,764718
5616,754848
5617,744901
5618,734992
5619,725059
5620,715113
5621,707122
5622,697560
5623,688006
5624,678444
5625,668763
5626,618560
5627,618659
5628,618660
5629,618706
5630,618694
5631,610166
5632,600452
5633,591113
5634,583198
5635,574392
5636,564771
5637,555103
5638,545466
5639,535906
5640,526312
5641,516694
5642,507156
5643,497547
5644,487922
5645,478267
5646,468712
5647,460851
5648,451357
5649,441908
5650,432285
5651,423418
5652,413806
5653,404144
5654,394543
5655,384933
5656,375300
5657,365692
5658,356011
5659,346356
5660,338561
5661,328943
5662,319309
5663,309763
5664,300077
5665,290618
5666,281064
5667,272097
5668,262451
5669,252891
5670,243197
5671,233542
5672,225790
5673,216376
5674,206874
5675,197351
5676,187712
5677,178062
5678,168627
5679,159040
5680,149484
5681,140168
5682,130495
5683,121692
5684,112189
5685,104284
5686,94789
5687,85239
5688,75564
5689,66050
5690,56511
5691,46908
5692,37270
5693,27637
5694,18059
5695,8516
5696,1052178
5697,1042811
5698,1035736
5699,1026943
5700,1017350
5701,1007759
5702,998195
5703,988548
5704,978947
5705,969398
5706,959791
5707,950161
5708,940615
5709,930942
5710,921354
5711,913715
5712,904129
5713,894665
5714,885155
5715,876181
5716,866620
5717,857069
5718,849318
5719,839377
5720,829460
5721,819522
5722,809576
5723,799662
5724,791342
5725,781873
5726,772315
5727,762749
5728,753106
5729,743747
5730,734151
5731,725266
5732,715701
5733,705990
5734,696471
5735,686913
5736,679890
5737,670243
5738,660682
5739,651108
5740,641444
5741,631926
5742,622301
5743,612675
5744,603153
5745,593724
5746,584180
5747,575279
5748,565583
5749,557740
5750,548286
5751,538677
5752,529117
5753,519596
5754,509965
5755,500339
5756,490762
5757,481151
5758,471462
5759,461903
5760,452210
5761,442779
5762,434961
5763,426061
5764,416460
5765,406900
5766,397341
5767,387671
5768,378160
5769,368457
5770,358905
5771,349328
5772,339741
5773,330057
5774,320462
5775,312748
5776,303185
5777,293814
5778,284131
5779,275324
5780,265775
5781,256172
5782,246741
5783,237171
5784,227651
5785,218064
5786,208484
5787,198828
5788,191130
5789,181570
5790,171930
5791,162394
5792,152822
5793,143412
5794,133742
5795,124888
5796,115215
5797,105578
5798,95946
5799,86527
5800,78735
5801,69249
5802,59557
5803,49964
5804,40380
5805,30790
5806,21272
5807,11871
5808,2261
5809,1045244
5810,1035717
5811,1026823
5812,1017201
5813,1010140
5814,1000611
5815,990933
5816,981368
5817,971889
5818,962342
5819,952783
5820,943226
5821,935157
5822,925237
5823,915345
5824,905399
5825,895489
5826,887660
5827,878811
5828,869246
5829,859672
5830,850078
5831,840395
5832,830843
5833,821280
5834,811693
5835,802045
5836,792485
5837,783064
5838,773433
5839,765698
5840,756122
5841,746720
5842,737155
5843,728277
5844,718703
5845,709066
5846,699438
5847,689729
5848,680138
5849,670579
5850,660939
5851,651258
5852,643579
5853,633936
5854,624293
5855,614746
5856,605206
5857,595753
5858,586184
5859,577173
5860,567604
5861,558059
5862,548430
5863,538818
5864,531056
5865,521519
5866,511873
5867,502230
5868,492544
5869,482937
5870,473337
5871,463638
5872,453966
5873,444592
5874,435124
5875,426260
5876,416661
5877,408794
5878,399155
5879,389647
5880,379957
5881,370347
5882,360767
5883,351145
5884,341451
5885,331879
5886,322203
5887,312532
5888,302972
5889,293510
5890,285723
5891,276871
5892,267194
5893,257556
5894,248033
5895,238455
5896,228938
5897,219290
5898,209658
5899,199970
5900,190437
5901,180840
5902,171189
5903,163492
